Microsoft (R) COFF Binary File Dumper Version 5.12.8078
Copyright (C) Microsoft Corp 1992-1998. All rights reserved.


Dump of file kernel32.dll

File Type: DLL

  Section contains the following exports for KERNEL32.dll

           0 characteristics
    48025BE1 time date stamp Sun Apr 13 23:45:45 2008
        0.00 version
           1 ordinal base
         953 number of functions
         953 number of names

    ordinal hint RVA      name
        605  25C 00065240 Module32First
        606  25D 00065187 Module32FirstW
        607  25E 000653C5 Module32Next
        608  25F 00065324 Module32NextW
        609  260 00035EA7 MoveFileA
        610  261 0005E3CB MoveFileExA
        611  262 00035673 MoveFileExW
        612  263 00021249 MoveFileW
        613  264 00035EC6 MoveFileWithProgressA
        614  265 0001F716 MoveFileWithProgressW
        615  266 00009856 MulDiv
        616  267 00009C88 MultiByteToWideChar
        617  268 00014FEC NlsConvertIntegerToString
        618  269 00035831 NlsGetCacheUpdateCount
        619  26A 000773E9 NlsResetProcessLocale
        620  26B 00060FDA NumaVirtualQueryNode
        621  26C 00011071 OpenConsoleW
        622  26D 0002AD80 OpenDataFile
        623  26E 0001329C OpenEventA
        624  26F 000131D0 OpenEventW
        625  270 0002196A OpenFile
        626  271 0000BC06 OpenFileMappingA
        627  272 0000BB6A OpenFileMappingW
        628  273 0006C3D8 OpenJobObjectA
        629  274 0006C260 OpenJobObjectW
        630  275 0000EAAB OpenMutexA
        631  276 0000EA25 OpenMutexW
        632  277 000309D1 OpenProcess
        633  278 00033337 OpenProfileUserMapping
        634  279 0002CA3F OpenSemaphoreA
        635  27A 0002E307 OpenSemaphoreW
        636  27B 0002FBF0 OpenThread
        637  27C 00062B30 OpenWaitableTimerA
        638  27D 000629C5 OpenWaitableTimerW
        639  27E 0005AC7C OutputDebugStringA
        640  27F 0005B335 OutputDebugStringW
        641  280 000744AD PeekConsoleInputA
        642  281 000744D0 PeekConsoleInputW
        643  282 00060817 PeekNamedPipe
        644  283 00012782 PostQueuedCompletionStatus
        645  284 0006C0C8 PrepareTape
        646  285 00020047 PrivCopyFileExW
        647  286 0005DFF1 PrivMoveFileIdentityW
        648  287 00064DF5 Process32First
        649  288 00064D3C Process32FirstW
        650  289 00064F68 Process32Next
        651  28A 00064EC7 Process32NextW
        652  28B 00013019 ProcessIdToSessionId
        653  28C 0002C056 PulseEvent
        654  28D 00066CE5 PurgeComm
        655  28E 0001636B QueryActCtxW
        656  28F          QueryDepthSList (forwarded to NTDLL.RtlQueryDepthSList)
        657  290 0005D274 QueryDosDeviceA
        658  291 00021D75 QueryDosDeviceW
        659  292 0002AFB1 QueryInformationJobObject
        660  293 000395F0 QueryMemoryResourceNotification
        661  294 0000A4B7 QueryPerformanceCounter
        662  295 0002FA36 QueryPerformanceFrequency
        663  296 0005C624 QueryWin31IniFilesMappedToRegistry
        664  297 0002C07A QueueUserAPC
        665  298 00030A52 QueueUserWorkItem
        666  299 00012A99 RaiseException
        667  29A 00072A3D ReadConsoleA
        668  29B 000744F3 ReadConsoleInputA
        669  29C 00074539 ReadConsoleInputExA
        670  29D 0007455D ReadConsoleInputExW
        671  29E 00074516 ReadConsoleInputW
        672  29F 00073825 ReadConsoleOutputA
        673  2A0 00073D45 ReadConsoleOutputAttribute
        674  2A1 00073CF9 ReadConsoleOutputCharacterA
        675  2A2 00073D1F ReadConsoleOutputCharacterW
        676  2A3 00073801 ReadConsoleOutputW
        677  2A4 00072A8C ReadConsoleW
        678  2A5 0003161F ReadDirectoryChangesW
        679  2A6 00001812 ReadFile
        680  2A7 0002BCF3 ReadFileEx
        681  2A8 0002DE49 ReadFileScatter
        682  2A9 000021D0 ReadProcessMemory
        683  2AA 00075AD9 RegisterConsoleIME
        684  2AB 000758E9 RegisterConsoleOS2
        685  2AC 00072AE2 RegisterConsoleVDM
        686  2AD 0001701E RegisterWaitForInputIdle
        687  2AE 000211B5 RegisterWaitForSingleObject
        688  2AF 0002B06E RegisterWaitForSingleObjectEx
        689  2B0 0005F562 RegisterWowBaseHandlers
        690  2B1 00068989 RegisterWowExec
        691  2B2 000130EF ReleaseActCtx
        692  2B3 000024B7 ReleaseMutex
        693  2B4 0000C03D ReleaseSemaphore
        694  2B5 0005C121 RemoveDirectoryA
        695  2B6 00036F73 RemoveDirectoryW
        696  2B7 000594AC RemoveLocalAlternateComputerNameA
        697  2B8 000593CB RemoveLocalAlternateComputerNameW
        698  2B9          RemoveVectoredExceptionHandler (forwarded to NTDLL.RtlRemoveVectoredExceptionHandler)
        699  2BA 00036C54 ReplaceFile
        700  2BB 0005F20F ReplaceFileA
        701  2BC 00036C54 ReplaceFileW
        702  2BD 00061A77 RequestDeviceWakeup
        703  2BE 000619FC RequestWakeupLatency
        704  2BF 0000A0CB ResetEvent
        705  2C0 0005F70B ResetWriteWatch
        706  2C1          RestoreLastError (forwarded to NTDLL.RtlRestoreLastWin32Error)
        707  2C2 0003290F ResumeThread
        708  2C3          RtlCaptureContext (forwarded to NTDLL.RtlCaptureContext)
        709  2C4          RtlCaptureStackBackTrace (forwarded to NTDLL.RtlCaptureStackBackTrace)
        710  2C5          RtlFillMemory (forwarded to NTDLL.RtlFillMemory)
        711  2C6          RtlMoveMemory (forwarded to NTDLL.RtlMoveMemory)
        712  2C7          RtlUnwind (forwarded to NTDLL.RtlUnwind)
        713  2C8          RtlZeroMemory (forwarded to NTDLL.RtlZeroMemory)
        714  2C9 00074F41 ScrollConsoleScreenBufferA
        715  2CA 00074F65 ScrollConsoleScreenBufferW
        716  2CB 000217D2 SearchPathA
        717  2CC 0000E76C SearchPathW
        718  2CD 0007A7E3 SetCPGlobal
        719  2CE 00076AF6 SetCalendarInfoA
        720  2CF 00077D3B SetCalendarInfoW
        721  2D0 00059D03 SetClientTimeZoneInformation
        722  2D1 0006CB45 SetComPlusPackageInstallStatus
        723  2D2 00066D6F SetCommBreak
        724  2D3 00067E8B SetCommConfig
        725  2D4 00066D87 SetCommMask
        726  2D5 00066E26 SetCommState
        727  2D6 0006712E SetCommTimeouts
        728  2D7 00058690 SetComputerNameA
        729  2D8 000587A8 SetComputerNameExA
        730  2D9 0005860F SetComputerNameExW
        731  2DA 000584E9 SetComputerNameW
        732  2DB 00074AC8 SetConsoleActiveScreenBuffer
        733  2DC 00075163 SetConsoleCP
        734  2DD 000719E5 SetConsoleCommandHistoryMode
        735  2DE 0001B2AB SetConsoleCtrlHandler
        736  2DF 00072F0A SetConsoleCursor
        737  2E0 00074CA4 SetConsoleCursorInfo
        738  2E1 0007579F SetConsoleCursorMode
        739  2E2 00074C2A SetConsoleCursorPosition
        740  2E3 000730C0 SetConsoleDisplayMode
        741  2E4 00075005 SetConsoleFont
        742  2E5 00072D09 SetConsoleHardwareState
        743  2E6 0007507F SetConsoleIcon
        744  2E7 00071DC8 SetConsoleInputExeNameA
        745  2E8 0001B075 SetConsoleInputExeNameW
        746  2E9 00072D89 SetConsoleKeyShortcuts
        747  2EA 000756D9 SetConsoleLocalEUDC
        748  2EB 0008023B SetConsoleMaximumWindowSize
        749  2EC 00072E50 SetConsoleMenuClose
        750  2ED 0001AF10 SetConsoleMode
        751  2EE 000760F9 SetConsoleNlsMode
        752  2EF 00071745 SetConsoleNumberOfCommandsA
        753  2F0 0007172A SetConsoleNumberOfCommandsW
        754  2F1 0007595D SetConsoleOS2OemFormat
        755  2F2 00075281 SetConsoleOutputCP
        756  2F3 000731E9 SetConsolePalette
        757  2F4 00074BB0 SetConsoleScreenBufferSize
        758  2F5 00074F89 SetConsoleTextAttribute
        759  2F6 00071A81 SetConsoleTitleA
        760  2F7 0002D9B5 SetConsoleTitleW
        761  2F8 00074D71 SetConsoleWindowInfo
        762  2F9          SetCriticalSectionSpinCount (forwarded to NTDLL.RtlSetCriticalSectionSpinCount)
        763  2FA 000360F5 SetCurrentDirectoryA
        764  2FB 0000F37E SetCurrentDirectoryW
        765  2FC 00067BF1 SetDefaultCommConfigA
        766  2FD 00067AF9 SetDefaultCommConfigW
        767  2FE 0005FC4E SetDllDirectoryA
        768  2FF 0005FBB8 SetDllDirectoryW
        769  300 0003205E SetEndOfFile
        770  301 00033490 SetEnvironmentVariableA
        771  302 0001024E SetEnvironmentVariableW
        772  303 0000AC9F SetErrorMode
        773  304 0000A0A7 SetEvent
        774  305 0003660E SetFileApisToANSI
        775  306 0001CD9E SetFileApisToOEM
        776  307 00012812 SetFileAttributesA
        777  308 000314C5 SetFileAttributesW
        778  309 00010C1E SetFilePointer
        779  30A 0002103F SetFilePointerEx
        780  30B 0005D7CC SetFileShortNameA
        781  30C 0005D6FF SetFileShortNameW
        782  30D 00031CA8 SetFileTime
        783  30E 0005D6A9 SetFileValidData
        784  30F 0005F4CF SetFirmwareEnvironmentVariableA
        785  310 0005F3B4 SetFirmwareEnvironmentVariableW
        786  311 00021454 SetHandleContext
        787  312 0000CD27 SetHandleCount
        788  313 0002E184 SetHandleInformation
        789  314 0002CA97 SetInformationJobObject
        790  315 000764F3 SetLastConsoleEventActive
        791  316          SetLastError (forwarded to NTDLL.RtlSetLastWin32Error)
        792  317 0005970B SetLocalPrimaryComputerNameA
        793  318 000594F5 SetLocalPrimaryComputerNameW
        794  319 00055C69 SetLocalTime
        795  31A 000768EB SetLocaleInfoA
        796  31B 00077E93 SetLocaleInfoW
        797  31C 0002CDD0 SetMailslotInfo
        798  31D 00061AC7 SetMessageWaitingIndicator
        799  31E 000313DC SetNamedPipeHandleState
        800  31F 0002C330 SetPriorityClass
        801  320 00062034 SetProcessAffinityMask
        802  321 00062144 SetProcessDEPPolicy
        803  322 00062064 SetProcessPriorityBoost
        804  323 0002C8E5 SetProcessShutdownParameters
        805  324 000303C0 SetProcessWorkingSetSize
        806  325 0001D363 SetStdHandle
        807  326 000619B3 SetSystemPowerState
        808  327 0005981A SetSystemTime
        809  328 000599E0 SetSystemTimeAdjustment
        810  329 0006C1FE SetTapeParameters
        811  32A 0006C026 SetTapePosition
        812  32B 00062BA4 SetTermsrvAppInstallMode
        813  32C 0002FA6A SetThreadAffinityMask
        814  32D 00063AA9 SetThreadContext
        815  32E 000392CD SetThreadExecutionState
        816  32F 00063D50 SetThreadIdealProcessor
        817  330 0001B8DA SetThreadLocale
        818  331 0000C198 SetThreadPriority
        819  332 00063A34 SetThreadPriorityBoost
        820  333 0001AF78 SetThreadUILanguage
        821  334 000598BA SetTimeZoneInformation
        822  335 0002B256 SetTimerQueueTimer
        823  336 000449FD SetUnhandledExceptionFilter
        824  337 00079C7C SetUserGeoID
        825  338 000686F4 SetVDMCurrentDirectories
        826  339 000618F5 SetVolumeLabelA
        827  33A 000613A1 SetVolumeLabelW
        828  33B 0006B071 SetVolumeMountPointA
        829  33C 0006A375 SetVolumeMountPointW
        830  33D 00009689 SetWaitableTimer
        831  33E 000666AA SetupComm
        832  33F 00072F84 ShowConsoleCursor
        833  340 000366AE SignalObjectAndWait
        834  341 0000BCF9 SizeofResource
        835  342 00002446 Sleep
        836  343 000023A0 SleepEx
        837  344 0003974A SuspendThread
        838  345 00010702 SwitchToFiber
        839  346 000329AA SwitchToThread
        840  347 00010BAC SystemTimeToFileTime
        841  348 0002E991 SystemTimeToTzSpecificLocalTime
        842  349 0006C2D7 TerminateJobObject
        843  34A 00001E1A TerminateProcess
        844  34B 0001CB23 TerminateThread
        845  34C 0001EFB6 TermsrvAppInstallMode
        846  34D 0006503A Thread32First
        847  34E 000650EE Thread32Next
        848  34F 00012E2F TlsAlloc
        849  350 00013767 TlsFree
        850  351 000097D0 TlsGetValue
        851  352 00009C55 TlsSetValue
        852  353 00064CFC Toolhelp32ReadProcessMemory
        853  354 000312D5 TransactNamedPipe
        854  355 000671D9 TransmitCommChar
        855  356 0005FB56 TrimVirtualBuffer
        856  357          TryEnterCriticalSection (forwarded to NTDLL.RtlTryEnterCriticalSection)
        857  358 0005A77B TzSpecificLocalTimeToSystemTime
        858  359 0005FDF8 UTRegister
        859  35A 0007F14F UTUnRegister
        860  35B 00063E6A UnhandledExceptionFilter
        861  35C 000322D4 UnlockFile
        862  35D 00032313 UnlockFileEx
        863  35E 0000BA04 UnmapViewOfFile
        864  35F 00075BA6 UnregisterConsoleIME
        865  360 0002BFF0 UnregisterWait
        866  361 00030052 UnregisterWaitEx
        867  362 000706C8 UpdateResourceA
        868  363 000705C1 UpdateResourceW
        869  364 00076504 VDMConsoleOperation
        870  365 00068DF9 VDMOperationStarted
        871  366 0007BAB5 ValidateLCType
        872  367 00039810 ValidateLocale
        873  368 0002EFAA VerLanguageNameA
        874  369 0002F032 VerLanguageNameW
        875  36A          VerSetConditionMask (forwarded to NTDLL.VerSetConditionMask)
        876  36B 0001ABCE VerifyConsoleIoHandle
        877  36C 0005FD4E VerifyVersionInfoA
        878  36D 0001FB0E VerifyVersionInfoW
        879  36E 00009AE1 VirtualAlloc
        880  36F 00009B02 VirtualAllocEx
        881  370 0005FB79 VirtualBufferExceptionHandler
        882  371 00009B74 VirtualFree
        883  372 00009B92 VirtualFreeEx
        884  373 0002B127 VirtualLock
        885  374 00001AD4 VirtualProtect
        886  375 00001A61 VirtualProtectEx
        887  376 0000BA61 VirtualQuery
        888  377 0000BA30 VirtualQueryEx
        889  378 0005F5E2 VirtualUnlock
        890  379 0001337E WTSGetActiveConsoleSessionId
        891  37A 00067263 WaitCommEvent
        892  37B 0005B388 WaitForDebugEvent
        893  37C 0000A0ED WaitForMultipleObjects
        894  37D 000095BC WaitForMultipleObjectsEx
        895  37E 00002530 WaitForSingleObject
        896  37F 00002550 WaitForSingleObjectEx
        897  380 00060B41 WaitNamedPipeA
        898  381 0002C65C WaitNamedPipeW
        899  382 0000A164 WideCharToMultiByte
        900  383 000623AD WinExec
        901  384 0001CC45 WriteConsoleA
        902  385 000733E5 WriteConsoleInputA
        903  386 00072EC4 WriteConsoleInputVDMA
        904  387 00072EE7 WriteConsoleInputVDMW
        905  388 00073408 WriteConsoleInputW
        906  389 00073B65 WriteConsoleOutputA
        907  38A 00073F11 WriteConsoleOutputAttribute
        908  38B 00073EC5 WriteConsoleOutputCharacterA
        909  38C 00073EEB WriteConsoleOutputCharacterW
        910  38D 00073B41 WriteConsoleOutputW
        911  38E 0003549C WriteConsoleW
        912  38F 00010E17 WriteFile
        913  390 0005D609 WriteFileEx
        914  391 0002DD9D WriteFileGather
        915  392 0005C984 WritePrivateProfileSectionA
        916  393 0005C9CB WritePrivateProfileSectionW
        917  394 00035D6C WritePrivateProfileStringA
        918  395 0001EE34 WritePrivateProfileStringW
        919  396 0005CD2B WritePrivateProfileStructA
        920  397 0005CE6D WritePrivateProfileStructW
        921  398 00002213 WriteProcessMemory
        922  399 0005CFFD WriteProfileSectionA
        923  39A 0005D036 WriteProfileSectionW
        924  39B 0005CFC1 WriteProfileStringA
        925  39C 000332C9 WriteProfileStringW
        926  39D 0006C168 WriteTapemark
        927  39E 0006C6DB ZombifyActCtx
        928  39F 000353E6 _hread
        929  3A0 00038AFF _hwrite
        930  3A1 00034E7C _lclose
        931  3A2 000365BD _lcreat
        932  3A3 0003541E _llseek
        933  3A4 0005F738 _lopen
        934  3A5 000353E6 _lread
        935  3A6 00038AFF _lwrite
        936  3A7 00034D59 lstrcat
        937  3A8 00034D59 lstrcatA
        938  3A9 00010FC2 lstrcatW
        939  3AA 00030D64 lstrcmp
        940  3AB 00030D64 lstrcmpA
        941  3AC 0000AA5C lstrcmpW
        942  3AD 0000BB31 lstrcmpi
        943  3AE 0000BB31 lstrcmpiA
        944  3AF 0000AA26 lstrcmpiW
        945  3B0 0000BE91 lstrcpy
        946  3B1 0000BE91 lstrcpyA
        947  3B2 0000BAF4 lstrcpyW
        948  3B3 000101A1 lstrcpyn
        949  3B4 000101A1 lstrcpynA
        950  3B5 0000BA7F lstrcpynW
        951  3B6 0000BE46 lstrlen
        952  3B7 0000BE46 lstrlenA
        953  3B8 00009A99 lstrlenW

  Summary

        5000 .data
        6000 .reloc
       66000 .rsrc
       84000 .text
